#id,enabled / disabled,list of ship types for building,"chance to have, percent",,,type of part,comes in paires (around centerline axis),"group, use same part data for same group",necessary present param of part,put at centerline,put to sides,range-z [-1;+1] define range from back to front of ship,see previos,filtering condition,"additional params:
"162/gun//mc/no_quad/c//main_cal/mount(barbette), or(tag[Middle_SuperStructure_British])",,"bb, bc",,1,100,gun,,mc,no_quad,c,,-0.01,1,main_cal,"mount(barbette), or(tag[Middle_SuperStructure_British])",,
163/tower_main///////or(tag[Middle_SuperStructure]),,"bb, bc",,1,1,tower_main,,,,,,-0.01,0.59,,or(tag[Middle_SuperStructure]),,
164/tower_main///////or(tag[Middle_SuperStructure];tag[Middle_SuperStructure_British]),,"bb, bc",,1,1,tower_main,,,,,,-0.15,0.59,,or(tag[Middle_SuperStructure];tag[Middle_SuperStructure_British]),,
165/tower_sec///////or(tag[Middle_SuperStructure];tag[Middle_SuperStructure_British]),,"bb, bc",,1,1,tower_sec,,,,,,-0.4,1,,or(tag[Middle_SuperStructure];tag[Middle_SuperStructure_British]),,
166/funnel///////or(tag[Middle_SuperStructure]),,"bb, bc",,1,1,funnel,,,,,,-0.35,1,,or(tag[Middle_SuperStructure]),,
167/funnel///////or(tag[Middle_SuperStructure];tag[Middle_SuperStructure_British]),,"bb, bc",,1,1,funnel,,,,,,-0.12,1,,or(tag[Middle_SuperStructure];tag[Middle_SuperStructure_British]),,
168/barbette//b/main_super/c///or(tag[Middle_SuperStructure_British];tag[Middle_SuperStructure]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-1,0.01,,or(tag[Middle_SuperStructure_British];tag[Middle_SuperStructure]),,
"169/gun//mc/no_quad/c//main_cal/mount(barbette), or(tag[Middle_SuperStructure_British])",,"bb, bc",,1,100,gun,,mc,no_quad,c,,-1,0.01,main_cal,"mount(barbette), or(tag[Middle_SuperStructure_British])",,
170/gun//mc/no_quad/c//main_cal/or(tag[Middle_SuperStructure];tag[Middle_SuperStructure_British]),,"bb, bc",,1,1,gun,,mc,no_quad,c,,0,0.95,main_cal,or(tag[Middle_SuperStructure];tag[Middle_SuperStructure_British]),,
171/gun//mc/no_quad/c//main_cal/or(tag[Middle_SuperStructure];tag[Middle_SuperStructure_British]),,"bb, bc",,1,1,gun,,mc,no_quad,c,,-1,0.01,main_cal,or(tag[Middle_SuperStructure];tag[Middle_SuperStructure_British]),,
"172/gun//sec//c//sec_cal/mount(barbette), or(tag[Middle_SuperStructure_British])",,"bb, bc",,1,100,gun,,sec,,c,,-1,1,sec_cal,"mount(barbette), or(tag[Middle_SuperStructure_British])",,
"173/gun//mc/main_bc_small/c//main_cal/mount(barbette), or(tag[Middle_SuperStructure])",,"bb, bc",,1,100,gun,,mc,main_bc_small,c,,-0.01,1,main_cal,"mount(barbette), or(tag[Middle_SuperStructure])",,
174/gun//mc/main_bc_small/c//main_cal/or(tag[Middle_SuperStructure]),,"bb, bc",,1,100,gun,,mc,main_bc_small,c,,-1,0.95,main_cal,or(tag[Middle_SuperStructure]),,
175/tower_main///with_barbette////or(tag[French_Fast_BB]),,"bb, bc",66,1,1,tower_main,,,with_barbette,,,-0.3,0.6,,or(tag[French_Fast_BB]),,
176/tower_main///////or(tag[French_Style_Quads]),,"bb, bc",,1,1,tower_main,,,,,,-0.3,0.6,,or(tag[French_Style_Quads]),,
177/tower_sec///////or(tag[French_Style_Quads];tag[French_Fast_BB]),,"bb, bc",,1,1,tower_sec,,,,,,-1,0.01,,or(tag[French_Style_Quads];tag[French_Fast_BB]),,
178/funnel///funnel_mount////or(tag[French_Style_Quads]),,"bb, bc",,1,1,funnel,,,funnel_mount,,,-0.5,0.5,,or(tag[French_Style_Quads]),,
179/funnel///////or(tag[French_Style_Quads]),,"bb, bc",,1,1,funnel,,,,,,-0.5,0.5,,or(tag[French_Style_Quads]),,
"180/gun//mc/main_center_big/c//main_cal/mount(barbette), or(tag[French_Fast_BB])",,"bb, bc",,4,6,gun,,mc,main_center_big,c,,-1,1,main_cal,"mount(barbette), or(tag[French_Fast_BB])",,
181/gun//mc/main_center_big/c//main_cal/or(tag[French_Fast_BB]),,"bb, bc",,1,1,gun,,mc,main_center_big,c,,0.8,1,main_cal,or(tag[French_Fast_BB]),,
182/barbette//b/big_barbette/c///or(tag[French_Fast_BB]),,"bb, bc",,1,1,barbette,,b,big_barbette,c,,-0.01,1,,or(tag[French_Fast_BB]),,
183/tower_main///////or(tag[French_Fast_BB]),,"bb, bc",,1,50,tower_main,,,,,,-0.3,0.6,,or(tag[French_Fast_BB]),,
"184/gun//mc/main_center_big/c//main_cal/mount(barbette), or(tag[French_Fast_BB])",,"bb, bc",,1,1,gun,,mc,main_center_big,c,,-0.01,1,main_cal,"mount(barbette), or(tag[French_Fast_BB])",,
"185/gun//mc/quad/c//main_cal/mount(barbette), or(tag[French_Style_Quads])",,"bb, bc",,1,50,gun,,mc,quad,c,,-0.01,1,main_cal,"mount(barbette), or(tag[French_Style_Quads])",,
186/gun//mc/quad/c//main_cal/or(tag[French_Style_Quads]),,"bb, bc",,1,50,gun,,mc,quad,c,,-0.01,1,main_cal,or(tag[French_Style_Quads]),,
187/gun//mc/main_center/c//main_cal/or(tag[French_Style_Quads]),,"bb, bc",,1,50,gun,,mc,main_center,c,,-1,1,main_cal,or(tag[French_Style_Quads]),,
"188/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[French_Style_Quads_Big];tag[French_Fast_BB])",,"bb, bc",55,3,6,gun,,mc,main_center,c,,-1,1,main_cal,"mount(barbette), or(tag[French_Style_Quads_Big];tag[French_Fast_BB])",,
"189/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[French_Style_Quads];tag[French_Fast_BB])",,"bb, bc",15,4,6,gun,,mc,main_center,c,,-1,1,main_cal,"mount(barbette), or(tag[French_Style_Quads];tag[French_Fast_BB])",,
190/gun//mc/quad/c//main_cal/or(tag[French_Style_Quads]),,"bb, bc",,1,3,gun,,mc,quad,c,,-1,1,main_cal,or(tag[French_Style_Quads]),,
191/gun//mc/main_center/c//main_cal/or(tag[French_Style_Quads]),,"bb, bc",,3,4,gun,,mc,main_center,c,,0.01,1,main_cal,or(tag[French_Style_Quads]),,
192/tower_main///////or(tag[generic_middle_tower]),,"bb, bc",,1,1,tower_main,,,,,,-0.01,0.6,,or(tag[generic_middle_tower]),,
193/tower_sec///////or(tag[generic_middle_tower]),,"bb, bc",,1,1,tower_sec,,,,,,-0.5,0.1,,or(tag[generic_middle_tower]),,
"194/barbette///////delete_unmounted, or(tag[French_Style_Quads];tag[French_Fast_BB])",0,"bb, bc",,,,barbette,,,,,,-1,1,,"delete_unmounted, or(tag[French_Style_Quads];tag[French_Fast_BB])",,
195/tower_main///////or(tag[Middle_Towers_Chance]),,"bb, bc",45,1,1,tower_main,,,,,,-0.2,0.23,,or(tag[Middle_Towers_Chance]),,
196/barbette//b/big_barbette/c///or(tag[Nelson]),,"bb, bc",,1,1,barbette,,b,big_barbette,c,,0.2,1,,or(tag[Nelson]),,
"197/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[Nelson];tag[generic_middle_tower])",,"bb, bc",,1,1,gun,,mc,main_center,c,,-0.01,1,main_cal,"mount(barbette), or(tag[Nelson];tag[generic_middle_tower])",,
198/gun//mc/main_center/c//main_cal/or(tag[Nelson]),,"bb, bc",,2,2,gun,,mc,main_center,c,,0.1,1,main_cal,or(tag[Nelson]),,
199/tower_main///////or(tag[Nelson]),,"bb, bc",,1,1,tower_main,,,,,,-1,1,,or(tag[Nelson]),,
200/tower_sec///////or(tag[Nelson]),,"bb, bc",,1,1,tower_sec,,,,,,-1,1,,or(tag[Nelson]),,
"201/gun//mc/quad/c//main_cal/mount(barbette), or(tag[quad_guns_need])",,"bb, bc",,2,2,gun,,mc,quad,c,,-0.01,1,main_cal,"mount(barbette), or(tag[quad_guns_need])",,
202/gun//mc/main_center/c//main_cal/or(tag[Nelson];tag[generic_middle_tower]),,"bb, bc",,3,3,gun,,mc,main_center,c,,0.2,1,main_cal,or(tag[Nelson];tag[generic_middle_tower]),,
203/tower_main///////or(tag[Nelson];tag[little_funnel_room]),,"bb, bc",,1,1,tower_main,,,,,,-1,1,,or(tag[Nelson];tag[little_funnel_room]),,
204/gun//mc/quad/c//main_cal/or(tag[quad_guns_need]),,"bb, bc",,2,2,gun,,mc,quad,c,,-0.01,1,main_cal,or(tag[quad_guns_need]),,
205/tower_main///////or(tag[BC_Modern];tag[No_Barb]),,"bb, bc",,1,1,tower_main,,,,,,-0.1,1,,or(tag[BC_Modern];tag[No_Barb]),,
206/tower_main///////or(tag[No_Barb]),,"bb, bc",,1,1,tower_main,,,,,,-1,1,,or(tag[No_Barb]),,
207/tower_sec///////or(tag[No_Barb]),,"bb, bc",,1,1,tower_sec,,,,,,-0.75,0.01,,or(tag[No_Barb]),,
208/barbette//b/main_super/c///and(tag[barbette_need]),,"bb, bc",,1,1,barbette,,b,main_super,c,,0.2,1,,and(tag[barbette_need]),,
"209/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[barbette_need];tag[No_Barb])",,"bb, bc",,1,1,gun,,mc,main_center,c,,0.2,1,main_cal,"mount(barbette), or(tag[barbette_need];tag[No_Barb])",,
210/gun//mc/main_center/c//main_cal/or(tag[barbette_need];tag[No_Barb]),,"bb, bc",,1,1,gun,,mc,main_center,c,,0.45,0.95,main_cal,or(tag[barbette_need];tag[No_Barb]),,
211/tower_main///////or(tag[No_Barb];tag[barbette_need]),,"bb, bc",,1,1,tower_main,,,,,,-1,1,,or(tag[No_Barb];tag[barbette_need]),,
212/tower_sec///////or(tag[No_Barb];tag[barbette_need]),,"bb, bc",,1,1,tower_sec,,,,,,-0.75,1,,or(tag[No_Barb];tag[barbette_need]),,
"213/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[No_Barb])",,"bb, bc",,4,4,gun,,mc,main_center,c,,-1,1,main_cal,"mount(barbette), or(tag[No_Barb])",,
"214/gun//mc/no_quad/c//main_cal/mount(barbette), or(tag[No_Barb])",0,"bb, bc",,4,4,gun,,mc,no_quad,c,,-1,1,main_cal,"mount(barbette), or(tag[No_Barb])",,
215/gun//mc/main_center/c//main_cal/or(tag[No_Barb]),,"bb, bc",,1,2,gun,,mc,main_center,c,,0.1,1,main_cal,or(tag[No_Barb]),,
216/barbette//b/main_super/c///or(tag[RussianCenterline]),,"bb, bc",,1,1,barbette,,b,main_super,c,,0.45,1,,or(tag[RussianCenterline]),,
"217/gun//mc/main_bc_small/c//main_cal/mount(barbette), or(tag[RussianCenterline])",,"bb, bc",,100,100,gun,,mc,main_bc_small,c,,0.1,1,main_cal,"mount(barbette), or(tag[RussianCenterline])",,
218/gun//mc/main_bc_small/c//main_cal/or(tag[RussianCenterline]),,"bb, bc",,1,1,gun,,mc,main_bc_small,c,,0.45,1,main_cal,or(tag[RussianCenterline]),,
219/barbette//b/main_super/c///or(tag[RussianCenterline]),,"bb, bc",,1,2,barbette,,b,main_super,c,,-1,0.01,,or(tag[RussianCenterline]),,
"220/gun//mc/main_bc_small/c//main_cal/mount(barbette), or(tag[RussianCenterline])",,"bb, bc",,1,1,gun,,mc,main_bc_small,c,,-1,1,main_cal,"mount(barbette), or(tag[RussianCenterline])",,
221/tower_sec///////or(tag[RussianCenterline];tag[little_funnel_room]),,"bb, bc",,1,1,tower_sec,,,,,,-1,1,,or(tag[RussianCenterline];tag[little_funnel_room]),,
222/funnel///////or(tag[RussianCenterline]),,"bb, bc",,1,1,funnel,,,,,,-1,1,,or(tag[RussianCenterline]),,
223/gun//mc/main_bc_small/c//main_cal/or(tag[RussianCenterline]),,"bb, bc",,1,3,gun,,mc,main_bc_small,c,,-1,1,main_cal,or(tag[RussianCenterline]),,
224/funnel///////or(tag[RussianCenterline]),,"bb, bc",,1,1,funnel,,,,,,-1,1,,or(tag[RussianCenterline]),,
225/gun//mc/main_bc_small/c//main_cal/or(tag[RussianCenterline]),,"bb, bc",,4,9,gun,,mc,main_bc_small,c,,-1,0.2,main_cal,or(tag[RussianCenterline]),,
226/gun//mc/main_bc_small/c//main_cal/or(tag[RussianCenterline]),,"bb, bc",,1,2,gun,,mc,main_bc_small,c,,-0.2,1,main_cal,or(tag[RussianCenterline]),,
227/barbette//b/main_super/c///or(tag[RussianCenterline]),,"bb, bc",,1,1,barbette,,b,main_super,c,,0.25,1,,or(tag[RussianCenterline]),,
228/gun//mc/main_bc_small/c//main_cal/or(tag[RussianCenterline]),,"bb, bc",,3,3,gun,,mc,main_bc_small,c,,-0.01,1,main_cal,or(tag[RussianCenterline]),,
229/funnel///////or(tag[little_funnel_room]),,"bb, bc",,1,1,funnel,,,,,,-1,1,,or(tag[little_funnel_room]),,
230/gun//mc/main_bc_small/c//main_cal/or(tag[RussianCenterline]),,"bb, bc",,2,3,gun,,mc,main_bc_small,c,,-1,-0.5,main_cal,or(tag[RussianCenterline]),,
231/gun//mc/main_bc_small/c//main_cal/or(tag[RussianCenterline]),,"bb, bc",,6,8,gun,,mc,main_bc_small,c,,-1,1,main_cal,or(tag[RussianCenterline]),,
232/funnel///////or(tag[Old_Small_Towers]),,"bb, bc",,20,20,funnel,,,,,,-0.01,1,,or(tag[Old_Small_Towers]),,
233/funnel///////or(tag[Old_Small_Towers]),,"bb, bc",,20,20,funnel,,,,,,-1,0.01,,or(tag[Old_Small_Towers]),,
234/gun/p/mc/main_side//s/main_cal/or(tag[Old_Small_Towers]),,"bb, bc",25,4,4,gun,p,mc,main_side,,s,-0.37,0.37,main_cal,or(tag[Old_Small_Towers]),,
235/funnel///////or(tag[RussianCenterline]),,"bb, bc",,1,1,funnel,,,,,,-1,1,,or(tag[RussianCenterline]),,
236/gun//mc/main_bc_small/c//main_cal/or(tag[RussianCenterline]),,"bb, bc",,1,2,gun,,mc,main_bc_small,c,,-0.5,0.5,main_cal,or(tag[RussianCenterline]),,
237/barbette//b/main_super/c///or(tag[RussianCenterline]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-1,1,,or(tag[RussianCenterline]),,
"238/gun//mc//c//main_cal/mount(barbette), or(tag[RussianCenterline])",,"bb, bc",,1,100,gun,,mc,,c,,-1,1,main_cal,"mount(barbette), or(tag[RussianCenterline])",,
239/tower_sec///////or(tag[RussianCenterline]),0,"bb, bc",,1,1,tower_sec,,,,,,-1,1,,or(tag[RussianCenterline]),,
240/barbette//b/main_super/c///or(tag[BC_ForeCastle];tag[Narrow_Deck]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-0.01,1,,or(tag[BC_ForeCastle];tag[Narrow_Deck]),,
241/barbette//b/main_super/c///or(tag[Narrow_Deck]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-1,0.01,,or(tag[Narrow_Deck]),,
"242/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[Narrow_Deck])",,"bb, bc",,1,100,gun,,mc,main_center,c,,-1,1,main_cal,"mount(barbette), or(tag[Narrow_Deck])",,
243/barbette/p////s//or(tag[RussianCenterline]),,"bb, bc",,2,100,barbette,p,,,,s,-1,1,,or(tag[RussianCenterline]),,
"244/gun/p/mc///s/main_cal/mount(barbette), or(tag[RussianCenterline])",,"bb, bc",,2,100,gun,p,mc,,,s,-1,1,main_cal,"mount(barbette), or(tag[RussianCenterline])",,
245/torpedo/p////s//or(tag[Torpedo_Sides]),,"bb, bc",,12,18,torpedo,p,,,,s,-0.5,0.5,,or(tag[Torpedo_Sides]),,
246/torpedo/p////s//or(tag[Torpedo_Sides]),,"bb, bc",,12,18,torpedo,p,,,,s,-0.5,0.5,,or(tag[Torpedo_Sides]),,
247/torpedo/p////s//or(tag[Torpedo_Sides]),,"bb, bc",,12,18,torpedo,p,,,,s,-0.5,0.5,,or(tag[Torpedo_Sides]),,
248/barbette//b/main_super_huge/c///or(tag[Typical_Modern_BB]),,"bb, bc",,1,1,barbette,,b,main_super_huge,c,,-0.01,1,,or(tag[Typical_Modern_BB]),,
"249/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[Typical_Modern_BB])",,"bb, bc",,1,1,gun,,mc,main_center,c,,-0.01,1,main_cal,"mount(barbette), or(tag[Typical_Modern_BB])",,
250/gun//mc/main_center/c//main_cal/or(tag[Typical_Modern_BB]),,"bb, bc",,1,1,gun,,mc,main_center,c,,-0.01,1,main_cal,or(tag[Typical_Modern_BB]),,
251/barbette//b/main_super_medium/c///or(tag[typical_modern2]),,"bb, bc",,1,100,barbette,,b,main_super_medium,c,,-0.01,1,,or(tag[typical_modern2]),,
252/barbette//b/main_super_medium/c///or(tag[typical_modern2]),,"bb, bc",,1,100,barbette,,b,main_super_medium,c,,-0.6,0.01,,or(tag[typical_modern2]),,
253/barbette//b/main_super_medium/c///or(tag[typical_modern]),,"bb, bc",,1,1,barbette,,b,main_super_medium,c,,-0.01,0.66,,or(tag[typical_modern]),,
254/tower_main///////or(tag[typical_modern];tag[typical_modern2];tag[Typical_Modern2_BB]),,"bb, bc",,1,1,tower_main,,,,,,-0.1,0.5,,or(tag[typical_modern];tag[typical_modern2];tag[Typical_Modern2_BB]),,
255/tower_main///////or(tag[Typical_Modern_BB];tag[Typical_Modern2_BB]),,"bb, bc",,1,1,tower_main,,,,,,-1,1,,or(tag[Typical_Modern_BB];tag[Typical_Modern2_BB]),,
256/tower_sec///big_sec////or(tag[Typical_Modern_BB];tag[Typical_Modern2_BB]),,"bb, bc",50,1,1,tower_sec,,,big_sec,,,-0.3,1,,or(tag[Typical_Modern_BB];tag[Typical_Modern2_BB]),,
257/tower_sec///////or(tag[Typical_Modern_BB];tag[typical_modern];tag[typical_modern2]),,"bb, bc",,1,1,tower_sec,,,,,,-0.34,-0.1,,or(tag[Typical_Modern_BB];tag[typical_modern];tag[typical_modern2]),,
258/tower_sec///////or(tag[Typical_Modern_BB]),,"bb, bc",,1,1,tower_sec,,,,,,-0.56,1,,or(tag[Typical_Modern_BB]),,
259/funnel///////or(tag[Typical_Modern_BB]),,"bb, bc",,1,1,funnel,,,,,,-1,1,,or(tag[Typical_Modern_BB]),,
260/barbette//b/main_super_huge/c///or(tag[Typical_Modern_BB]),,"bb, bc",,1,1,barbette,,b,main_super_huge,c,,-1,0.01,,or(tag[Typical_Modern_BB]),,
"261/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[Typical_Modern_BB])",,"bb, bc",,1,1,gun,,mc,main_center,c,,-1,0.01,main_cal,"mount(barbette), or(tag[Typical_Modern_BB])",,
262/gun//mc/main_center/c//main_cal/or(tag[typical_modern2];tag[Typical_Modern_BB]),,"bb, bc",,3,5,gun,,mc,main_center,c,,-0.01,0.94,main_cal,or(tag[typical_modern2];tag[Typical_Modern_BB]),,
263/gun//mc/main_center/c//main_cal/or(tag[typical_modern2];tag[Typical_Modern_BB]),,"bb, bc",,3,5,gun,,mc,main_center,c,,-1,0.01,main_cal,or(tag[typical_modern2];tag[Typical_Modern_BB]),,
"264/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[French_Fast_BB])",,"bb, bc",,4,6,gun,,mc,main_center,c,,-1,1,main_cal,"mount(barbette), or(tag[French_Fast_BB])",,
265/barbette//b/main_super_medium/c///or(tag[typical_modern];tag[typical_modern2]),,"bb, bc",,1,1,barbette,,b,main_super_medium,c,,-1,0.01,,or(tag[typical_modern];tag[typical_modern2]),,
266/barbette//b/main_super_huge/c///or(tag[Typical_Modern_BB];tag[Typical_Modern2_BB]),,"bb, bc",,1,1,barbette,,b,main_super_huge,c,,-1,0.01,,or(tag[Typical_Modern_BB];tag[Typical_Modern2_BB]),,
"267/gun//mc/main_bc_small/c//main_cal/mount(barbette), or(tag[typical_modern];tag[typical_modern2])",,"bb, bc",,1,100,gun,,mc,main_bc_small,c,,-1,1,main_cal,"mount(barbette), or(tag[typical_modern];tag[typical_modern2])",,
"268/gun//mc/main_center_big/c//main_cal/mount(barbette), or(tag[Typical_Modern_BB];tag[Typical_Modern2_BB])",,"bb, bc",,1,100,gun,,mc,main_center_big,c,,-1,1,main_cal,"mount(barbette), or(tag[Typical_Modern_BB];tag[Typical_Modern2_BB])",,
"269/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[typical_modern];tag[typical_modern2])",,"bb, bc",,1,100,gun,,mc,main_center,c,,-1,1,main_cal,"mount(barbette), or(tag[typical_modern];tag[typical_modern2])",,
270/barbette///////delete_unmounted,,"bb, bc",,1,100,barbette,,,,,,-1,1,,delete_unmounted,,
271/gun//mc/main_center/c//main_cal/or(tag[typical_modern];tag[typical_modern2]),,"bb, bc",,3,4,gun,,mc,main_center,c,,-1,1,main_cal,or(tag[typical_modern];tag[typical_modern2]),,
272/funnel///////or(tag[typical_modern];tag[typical_modern2]),,"bb, bc",,2,2,funnel,,,,,,-0.5,0.5,,or(tag[typical_modern];tag[typical_modern2]),,
273/tower_main///////or(tag[small_bc2]),,"bb, bc",,1,1,tower_main,,,,,,-0.01,0.75,,or(tag[small_bc2]),,
274/tower_sec///////or(tag[small_bc2]),,"bb, bc",,1,1,tower_sec,,,,,,-0.3,1,,or(tag[small_bc2]),,
275/gun//mc/main_bc_small/c//main_cal/or(tag[small_bc2]),,"bb, bc",,1,1,gun,,mc,main_bc_small,c,,-1,0.01,main_cal,or(tag[small_bc2]),,
276/tower_main///////or(tag[Narrow_Deck];tag[small_bc];tag[small_bc2];tag[Typical_Modern_BB]),,"bb, bc",,1,1,tower_main,,,,,,-1,1,,or(tag[Narrow_Deck];tag[small_bc];tag[small_bc2];tag[Typical_Modern_BB]),,
277/tower_sec///////or(tag[Narrow_Deck];tag[small_bc];tag[small_bc2]),,"bb, bc",,1,1,tower_sec,,,,,,-0.5,1,,or(tag[Narrow_Deck];tag[small_bc];tag[small_bc2]),,
"278/gun//mc/main_bismarck/c//main_cal/mount(barbette), or(tag[BC_ForeCastle];tag[barbette_need];tag[Narrow_Deck])",,"bb, bc",,2,5,gun,,mc,main_bismarck,c,,-1,1,main_cal,"mount(barbette), or(tag[BC_ForeCastle];tag[barbette_need];tag[Narrow_Deck])",,
279/tower_main///////or(tag[barbette_need]),,"bb, bc",,1,1,tower_main,,,,,,-1,1,,or(tag[barbette_need]),,
280/tower_main///////and(tag[BC_ForeCastle]),,"bb, bc",,1,1,tower_main,,,,,,-0.01,1,,and(tag[BC_ForeCastle]),,
281/tower_sec///big_sec////and(tag[BC_ForeCastle]),,"bb, bc",,1,1,tower_sec,,,big_sec,,,-1,1,,and(tag[BC_ForeCastle]),,
282/funnel///////or(tag[BC_ForeCastle];tag[barbette_need]),,"bb, bc",,2,2,funnel,,,,,,0.05,1,,or(tag[BC_ForeCastle];tag[barbette_need]),,
283/tower_sec///////and(tag[BC_ForeCastle]),0,"bb, bc",,1,,tower_sec,,,,,,-1,0,,and(tag[BC_ForeCastle]),,
284/gun//mc/main_bc_small/c//main_cal/or(tag[small_bc];tag[small_bc2]),,"bb, bc",,3,10,gun,,mc,main_bc_small,c,,-0.01,1,main_cal,or(tag[small_bc];tag[small_bc2]),,
285/gun//mc//c//main_cal/or(tag[barbette_need]),,"bb, bc",,3,10,gun,,mc,,c,,-1,1,main_cal,or(tag[barbette_need]),,
286/funnel///////or(tag[BC_ForeCastle]),,"bb, bc",,1,2,funnel,,,,,,-0.01,1,,or(tag[BC_ForeCastle]),,
287/gun//mc/main_center/c//main_cal/or(tag[BC_ForeCastle]),,"bb, bc",,1,1,gun,,mc,main_center,c,,-0.01,1,main_cal,or(tag[BC_ForeCastle]),,
288/barbette//b/main_super/c///or(tag[BC_ForeCastle];tag[barbette_need];tag[Narrow_Deck]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-1,0.01,,or(tag[BC_ForeCastle];tag[barbette_need];tag[Narrow_Deck]),,
"289/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[BC_ForeCastle];tag[barbette_need];tag[Narrow_Deck])",,"bb, bc",,1,100,gun,,mc,main_center,c,,-1,0.01,main_cal,"mount(barbette), or(tag[BC_ForeCastle];tag[barbette_need];tag[Narrow_Deck])",,
290/gun//mc/main_center/c//main_cal/or(tag[BC_Hybrid]),,bc,,1,1,gun,,mc,main_center,c,,-0.01,1,main_cal,or(tag[BC_Hybrid]),,
291/tower_main///////or(tag[BB_Modern_Iowa]),,"bb, bc",,1,1,tower_main,,,,,,-0.2,0.7,,or(tag[BB_Modern_Iowa]),,
"292/gun//mc/no_quad/c//main_cal/mount(barbette), or(tag[BB_Modern_Iowa])",,bb,,1,100,gun,,mc,no_quad,c,,-1,1,main_cal,"mount(barbette), or(tag[BB_Modern_Iowa])",,
293/gun//mc/no_quad/c//main_cal/or(tag[BB_Modern_Iowa]),,"bb, bc",,1,1,gun,,mc,no_quad,c,,-0.01,1,main_cal,or(tag[BB_Modern_Iowa]),,
294/barbette//b/main_super_huge/c///or(tag[BB_Modern_Iowa]),,"bb, bc",,1,50,barbette,,b,main_super_huge,c,,0.5,0.8,,or(tag[BB_Modern_Iowa]),,
"295/gun//mc/no_quad/c//main_cal/mount(barbette), or(tag[BB_Modern_Iowa])",,bb,,1,100,gun,,mc,no_quad,c,,-1,1,main_cal,"mount(barbette), or(tag[BB_Modern_Iowa])",,
296/tower_sec///////or(tag[BC_Modern]),,"bb, bc",,1,1,tower_sec,,,,,,-0.4,1,,or(tag[BC_Modern]),,
297/funnel///////or(tag[little_funnel_room]),,"bb, bc",,1,1,funnel,,,,,,-1,1,,or(tag[little_funnel_room]),,
"298/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[No_Barb])",,"bb, bc",,1,100,gun,,mc,main_center,c,,-1,1,main_cal,"mount(barbette), or(tag[No_Barb])",,
299/gun//mc/main_center/c//main_cal/or(tag[No_Barb]),,"bb, bc",,1,1,gun,,mc,main_center,c,,-1,-0.25,main_cal,or(tag[No_Barb]),,
300/barbette//b/main_super/c///or(tag[BC_Modern];tag[No_Barb]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-1,0.01,,or(tag[BC_Modern];tag[No_Barb]),,
"301/gun//mc/main_bc/c//main_cal/mount(barbette), or(tag[BC_Modern])",,"bb, bc",,1,100,gun,,mc,main_bc,c,,-1,0.01,main_cal,"mount(barbette), or(tag[BC_Modern])",,
"302/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[No_Barb])",,"bb, bc",,1,100,gun,,mc,main_center,c,,-1,0.01,main_cal,"mount(barbette), or(tag[No_Barb])",,
"303/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[No_Barb])",,"bb, bc",,1,100,gun,,mc,main_center,c,,-1,0.01,main_cal,"mount(barbette), or(tag[No_Barb])",,
304/gun//mc/main_bc/c//main_cal/or(tag[BC_Modern]),,"bb, bc",,1,1,gun,,mc,main_bc,c,,-1,-0.25,main_cal,or(tag[BC_Modern]),,
"305/gun//mc/main_bc/c//main_cal/mount(barbette), or(tag[BC_Modern])",,"bb, bc",,1,1,gun,,mc,main_bc,c,,-1,0.01,main_cal,"mount(barbette), or(tag[BC_Modern])",,
306/barbette///sec_super_high/c///and(!tag[g2];!tag[small_bc2]),,"bb, bc",50,1,100,barbette,,,sec_super_high,c,,-1,1,,and(!tag[g2];!tag[small_bc2]),,
307/tower_sec///////or(tag[No_Barb];tag[BC_ForeCastle];tag[Typical_Modern_BB]),,"bb, bc",,1,50,tower_sec,,,,,,-0.33,1,,or(tag[No_Barb];tag[BC_ForeCastle];tag[Typical_Modern_BB]),,
308/tower_sec///////or(tag[BC_Modern_Japan];tag[barbette_need]),,"bb, bc",,1,50,tower_sec,,,,,,-0.5,0.01,,or(tag[BC_Modern_Japan];tag[barbette_need]),,
309/barbette//b/big_barbette/c///or(tag[Nelson];tag[generic_middle_tower]),,"bb, bc",,1,1,barbette,,b,big_barbette,c,,-1,0.01,,or(tag[Nelson];tag[generic_middle_tower]),,
